ID,Date,Attack,Target Class,Attack Class,Alpha 2,Initial Access,Event,WCCI Rank,Country,WCI Score
442,03/06/2016,PoS Malware,Industry: Restaurant,CC,US,,,4.0,United States,25.01
443,03/06/2016,SQLi,Industry: Mining,H,ZA,,,14.0,South Africa,2.58
446,04/06/2016,Account Hijacking,Industry: Software,CC,DE,,,18.0,Germany,2.17
447,04/06/2016,DDoS,Bitcoin Wallet,CC,US,,,4.0,United States,25.01
448,04/06/2016,Unknown,Industry: Software,CC,US,,,4.0,United States,25.01
449,05/06/2016,Targeted Attack,Government,CE,IN,,,10.0,India,6.13
451,05/06/2016,Account Hijacking,Single Individuals,CC,US,,,4.0,United States,25.01
453,05/06/2016,Unknown,Online Services,CC,AU,,,34.0,Australia,0.95
454,06/06/2016,Unknown,Hacker Forum,CC,RU,,M,1.0,Russia,58.39
455,06/06/2016,Account Hijacking,Single Individual,CC,US,,M,4.0,United States,25.01
456,06/06/2016,Account Hijacking,Single Individual,CC,US,,M,4.0,United States,25.01
457,06/06/2016,Account Hijacking,Single Individual,CC,US,,M,4.0,United States,25.01
458,07/06/2016,Unknown,Social Network,CC,US,,,4.0,United States,25.01
459,07/06/2016,Account Hijacking,Single Individual,CC,US,,,4.0,United States,25.01
460,07/06/2016,Targeted Attack,Single Individuals,CC,CH,,,41.0,Switzerland,0.55
462,08/06/2016,Unknown,Org: Sport League,CC,US,,,4.0,United States,25.01
463,08/06/2016,Unknown,Industry: Retail,CC,FR,,,29.0,France,1.17
466,09/06/2016,DDoS,Finance,H,RO,,,6.0,Romania,14.83
467,09/06/2016,Unknown,Government,CC,US,,,4.0,United States,25.01
469,09/06/2016,Unknown,Industry: Digital Content and Marketing,CC,CA,,,25.0,Canada,1.34
470,10/06/2016,Account Hijacking,Single Individual,CC,US,,,4.0,United States,25.01
471,10/06/2016,Unknown,Org: Culture,CW,US,,,4.0,United States,25.01
472,10/06/2016,Defacement,Law Enforcement,CW,IN,,,10.0,India,6.13
476,11/06/2016,Defacement,Government,CW,IN,,,10.0,India,6.13
478,12/06/2016,DDoS,Industry: Broadcast,H,ZA,,,14.0,South Africa,2.58
479,12/06/2016,Unknown,Online Forum,CC,US,,,4.0,United States,25.01
480,13/06/2016,Targeted Attack,>1,CW,KR,,,36.0,South Korea,0.79
481,13/06/2016,Unknown,File Sharing,CC,US,,,4.0,United States,25.01
483,14/06/2016,Unknown,Org: Political Party,CW,US,,,4.0,United States,25.01
484,14/06/2016,Brute Force,Industry: Software,CC,US,,,4.0,United States,25.01
485,14/06/2016,Unknown,Industry: Media,CC,CA,,,25.0,Canada,1.34
486,14/06/2016,DDoS,Org: Religion,CC,US,,,4.0,United States,25.01
487,14/06/2016,Targeted Attack,Government,CE,US,,,4.0,United States,25.01
489,14/06/2016,Unknown,Government,CC,US,,,4.0,United States,25.01
490,14/06/2016,Unknown,Government,CC,US,,,4.0,United States,25.01
492,15/06/2016,Unknown,Industry: Travel Agency,CC,JP,,,93.0,Japan,0.11
495,15/06/2016,Undisclosed Vulnerability,Industry: Finance,CC,US,,,4.0,United States,25.01
496,15/06/2016,DDoS,Industry: Gambling,CC,CN,,,3.0,China,27.86
497,15/06/2016,Unknown,Industry: Label Solutions,CC,US,,,4.0,United States,25.01
499,17/06/2016,Cripto Currency Vulnerability,Industry: Cryptocurrency Software,CC,US,,,4.0,United States,25.01
502,17/06/2016,Defacement,News,H,MM,,,43.0,Myanmar,0.51
503,19/06/2016,Targeted Attack,Industry: Software,CC,US,,,4.0,United States,25.01
504,19/06/2016,Undisclosed Vulnerability,Org: Political Party,CC,CA,,,25.0,Canada,1.34
505,20/06/2016,Unknown,Military,CW,US,,,4.0,United States,25.01
506,20/06/2016,DDoS,Industry: Video Games,CC,US,,,4.0,United States,25.01
507,20/06/2016,Unknown,Org: Political Party,CC,US,,,4.0,United States,25.01
508,20/06/2016,Malicious JS redirection,Online Streaming,CC,MX,,,33.0,Mexico,0.98
510,21/06/2016,Defacement,Org: Sport (Football),H,RO,,,6.0,Romania,14.83
511,21/06/2016,Unknown,Org: Political Party,CC,US,,,4.0,United States,25.01
512,21/06/2016,Account Hijacking,Industry: Online Services,CC,US,,,4.0,United States,25.01
514,22/06/2016,DDoS,Government,H,US,,,4.0,United States,25.01
516,23/06/2016,Unknown,,CC,US,,CER,4.0,United States,25.01
517,23/06/2016,Account Hijacking,Government,CC,US,,CER,4.0,United States,25.01
518,23/06/2016,Account Hijacking,Industry: Airline,CC,IN,,CER,10.0,India,6.13
519,23/06/2016,Unknown,Military,H,US,,CER,4.0,United States,25.01
520,24/06/2016,Targeted Attack,>1,CE,JP,,,93.0,Japan,0.11
521,25/06/2016,Targeted Attack,Finance,CC,UA,,,2.0,Ukraine,36.44
522,25/06/2016,Account Hijacking,YouTube Channels,CC,US,,,4.0,United States,25.01
523,26/06/2016,Unknown,Healthcare,CC,US,,,4.0,United States,25.01
524,26/06/2016,Defacement,Industry: Telco,H,BR,,,9.0,Brazil,8.93
526,26/06/2016,Unknown,Social network,CC,US,,,4.0,United States,25.01
527,27/06/2016,Account Hijacking,Single Individual,CC,US,,,4.0,United States,25.01
528,27/06/2016,Unknown,Industry: Telco,CC,DE,,,18.0,Germany,2.17
530,28/06/2016,Unknown,Industry: Media,CC,CA,,,25.0,Canada,1.34
532,28/06/2016,DDoS,Org: Political Party,CC,US,,,4.0,United States,25.01
533,28/06/2016,Undisclosed Vulnerability,Healthcare,CC,US,,,4.0,United States,25.01
534,28/06/2016,Malware,Industry: Restaurant,CC,US,,,4.0,United States,25.01
535,29/06/2016,Account Hijacking,Single Individual,CC,US,,,4.0,United States,25.01
537,29/06/2016,Unknown,Industry: Hotel and Restaurant,CC,US,,,4.0,United States,25.01
538,29/06/2016,Unknown,Government,CC,US,,,4.0,United States,25.01
539,29/06/2016,Account Hijacking,YouTube Channels,CC,US,,,4.0,United States,25.01
540,30/06/2016,Unknown,Org: Political Party,CC,US,,P,4.0,United States,25.01
541,30/06/2016,Unknown,Industry: Medical Supplies,CC,US,,P,4.0,United States,25.01
542,30/06/2016,Unknown,Education,CC,US,,P,4.0,United States,25.01
544,01/07/2016,Unknown,Industry: Telco,CC,IR,,,11.0,Iran,4.78
546,01/07/2016,Defacement,Government,CC,US,,,4.0,United States,25.01
549,01/07/2016,Unknown,Healthcare,CC,US,,,4.0,United States,25.01
550,03/07/2016,Account Hijacking,Education,CC,US,,,4.0,United States,25.01
551,04/07/2016,vBulletin Vulnerability,Industry: Software,CC,US,,,4.0,United States,25.01
553,04/07/2016,Account Hijacking,YouTube Channels,CC,US,,,4.0,United States,25.01
554,05/07/2016,Unknown,Social Network,CC,US,,,4.0,United States,25.01
555,06/07/2016,Unknown,Org: Political Party,CC,US,,,4.0,United States,25.01
557,06/07/2016,Account Hijacking,Government,CC,US,,,4.0,United States,25.01
559,07/07/2016,SQLi,Industry: Telco,CC,PL,,,17.0,Poland,2.22
560,07/07/2016,Account Hijacking,Government,H,US,,,4.0,United States,25.01
563,08/07/2016,Unknown,Industry: System Monitoring,CC,US,,,4.0,United States,25.01
564,08/07/2016,Account Hijacking,Industry: IT Services and Marketing,CC,US,,,4.0,United States,25.01
565,08/07/2016,Account Hijacking,Single Individuals,CC,US,,,4.0,United States,25.01
566,08/07/2016,PoS Malware,Industry: Hotel and Hospitality,CC,US,,,4.0,United States,25.01
567,08/07/2016,Unknown,Industry: E-Commerce,CC,US,,,4.0,United States,25.01
568,08/07/2016,Unknown,Industry: E-Commerce,CC,CA,,,25.0,Canada,1.34
569,09/07/2016,SQLi,Industry: Optical Components,CC,JP,,,93.0,Japan,0.11
570,09/07/2016,SQLi,Industry: Mechanical Components.,CC,US,,,4.0,United States,25.01
571,10/07/2016,Unknown,Dating,CC,US,,,4.0,United States,25.01
572,11/07/2016,SQLi,Industry: Arms Procurement,H,ZA,,,14.0,South Africa,2.58
577,12/07/2016,DDoS,Government,CW,CN,,,3.0,China,27.86
578,12/07/2016,Unknown,Healthcare,CC,CN,,,3.0,China,27.86
579,12/07/2016,Unknown,Industry: Software,CC,US,,,4.0,United States,25.01
580,12/07/2016,Unknown,Online Services,CC,PA,,,49.0,Panama,0.45
581,12/07/2016,Unknown,Social Network,CC,US,,,4.0,United States,25.01
582,12/07/2016,Unknown,Industry: E-Commerce,CC,RU,,,1.0,Russia,58.39
583,12/07/2016,Unknown,Online Forum,CC,CA,,,25.0,Canada,1.34
584,13/07/2016,Targeted Attack,Government,CE,US,,,4.0,United States,25.01
585,14/07/2016,SQLi,Org: Software,CC,ZA,,,14.0,South Africa,2.58
586,14/07/2016,Unknown,Government,CC,PL,,,17.0,Poland,2.22
587,14/07/2016,Unknown,Org: Political Party,CC,US,,,4.0,United States,25.01
588,14/07/2016,Unknown,Social Network,CC,US,,,4.0,United States,25.01
589,14/07/2016,Unknown,Industry: Internet Service,CC,IN,,,10.0,India,6.13
591,16/07/2016,DDoS,News,CW,RU,,,1.0,Russia,58.39
592,16/07/2016,Defacement,Government,CW,PH,,,27.0,Philippines,1.24
593,17/07/2016,DDoS,Government,CC,US,,,4.0,United States,25.01
594,17/07/2016,DDoS,Industry: Video Games,CC,JP,,,93.0,Japan,0.11
595,18/07/2016,DDoS,Industry: Video Games,CC,JP,,,93.0,Japan,0.11
596,18/07/2016,Defacement,Government,CW,PH,,,27.0,Philippines,1.24
597,18/07/2016,Defacement,Road Sign,CC,US,,,4.0,United States,25.01
598,19/07/2016,Unknown,Org: Political Party,H,TR,,,28.0,Turkey,1.22
601,19/07/2016,Defacement,Government,H,US,,,4.0,United States,25.01
602,20/07/2016,Targeted Attack,Org: Political Party,CE,US,,,4.0,United States,25.01
603,20/07/2016,Account Hijacking,Industry: Video Games,CC,US,,,4.0,United States,25.01
604,20/07/2016,Account Hijacking,Industry: Entertainment,CC,JP,,,93.0,Japan,0.11
605,20/07/2016,SQLi via Drupal vulnerability,Industry: Video Games,CC,US,,,4.0,United States,25.01
608,20/07/2016,DDoS,Government,H,BR,,,9.0,Brazil,8.93
609,21/07/2016,Malvertising,News,CC,US,,,4.0,United States,25.01
610,22/07/2016,Unknown,Org: Political Party,H,US,,,4.0,United States,25.01
611,22/07/2016,Targeted Attack,Industry: E-Commerce,CC,KR,,,36.0,South Korea,0.79
612,22/07/2016,vBulletin Vulnerability,Online Forum,CC,US,,,4.0,United States,25.01
613,22/07/2016,Unknown,Industry: Energy and Gas,H,TR,,,28.0,Turkey,1.22
614,22/07/2016,Unknown,Government,CC,US,,,4.0,United States,25.01
615,22/07/2016,Malware,Healthcare,CC,US,,,4.0,United States,25.01
616,23/07/2016,DDoS,Industry: Telco,CC,IN,,,10.0,India,6.13
617,24/07/2016,Account Hijacking,Single Individual,CC,DE,,,18.0,Germany,2.17
618,25/07/2016,Undisclosed Vulnerability in the e-commerce platform,Industry: E-Commerce,CC,US,,,4.0,United States,25.01
620,26/07/2016,Defacement,News,CC,US,,,4.0,United States,25.01
623,26/07/2016,Unknown,Adult Sites,CC,US,,,4.0,United States,25.01
624,26/07/2016,PoS Malware,Industry: Hotel and Hospitality,CC,US,,,4.0,United States,25.01
625,26/07/2016,Account Hijacking (via a third party vendor),Healthcare,CC,US,,,4.0,United States,25.01
626,26/07/2016,Unknown,Industry: 3D Printing,CC,US,,,4.0,United States,25.01
627,27/07/2016,Account Hijacking,Single Individual,H,US,,,4.0,United States,25.01
628,27/07/2016,Account Hijacking (via a third party vendor),Healthcare,CC,US,,,4.0,United States,25.01
630,29/07/2016,Targeted Attack,Org: Political Party,CE,US,,P,4.0,United States,25.01
631,29/07/2016,Targeted Attack,Org: Political Party,CE,US,,P,4.0,United States,25.01
632,29/07/2016,Unknown,Airline,CW,VN,,P,22.0,Vietnam,1.59
633,29/07/2016,Unknown,Industry: Entertainment,CC,US,,P,4.0,United States,25.01
635,29/07/2016,Undisclosed Vulnerability,Healthcare,CC,US,,P,4.0,United States,25.01
636,30/07/2016,Targeted Attack,Government,CE,RU,,,1.0,Russia,58.39
637,30/07/2016,Account Hijacking,Single Individual,CC,AF,,,56.0,Afghanistan,0.35
638,31/07/2016,Account Hijacking,Single Individual,CC,US,,,4.0,United States,25.01
639,01/08/2016,Unknown,Industry: Internet,CC,US,,,4.0,United States,25.01
640,01/08/2016,Account Hijacking,Government,CE,KR,,,36.0,South Korea,0.79
641,01/08/2016,POS Malware,Industry: Hotel and Hospitality,CC,US,,,4.0,United States,25.01
642,01/08/2016,DDoS,Government,H,CZ,,,40.0,Czech Republic,0.59
643,02/08/2016,Account Hijacking via Telegram Vulnerability,Single Individuals,CE,IR,,,11.0,Iran,4.78
645,02/08/2016,SQLi,Healthcare,CC,US,,,4.0,United States,25.01
647,02/08/2016,Unknown,Healthcare,CC,US,,,4.0,United States,25.01
648,02/08/2016,Targeted Attack,Single Individuals,CE,SY,,,94.0,Syria,0.09
649,02/08/2016,Unknown,Finance,CW,IN,,,10.0,India,6.13
650,02/08/2016,Account Hijacking,Online Services,CC,US,,,4.0,United States,25.01
651,02/08/2016,Unknown,Industry: ISP,H,IR,,,11.0,Iran,4.78
652,03/08/2016,DDoS,Industry: Video Games,CC,US,,,4.0,United States,25.01
653,03/08/2016,DDoS,Industry: Video Games,CC,US,,,4.0,United States,25.01
654,03/08/2016,Account Hijacking,Single Individuals,CC,BE,,,76.0,Belgium,0.18
656,04/08/2016,Targeted Attack,Government,CE,PH,,,27.0,Philippines,1.24
657,04/08/2016,Targeted Attack,Single Individuals,CE,KZ,,,21.0,Kazakhstan,1.67
660,04/08/2016,DDoS,Industry: Video Games,CC,JP,,,93.0,Japan,0.11
661,04/08/2016,DDoS,Industry: Video Games,CC,US,,,4.0,United States,25.01
662,05/08/2016,SQLi,Org: Non-Profit,CC,US,,,4.0,United States,25.01
664,05/08/2016,DDoS,Government,H,BR,,,9.0,Brazil,8.93
665,05/08/2016,Unknown,Single Individuals,H,BR,,,9.0,Brazil,8.93
667,06/08/2016,Account Hijacking,Single Individuals,CC,US,,,4.0,United States,25.01
669,07/08/2016,Account Hijacking,Single Individuals,CC,US,,,4.0,United States,25.01
670,08/08/2016,POS Malware,Industry: PoS Systems,CC,US,,,4.0,United States,25.01
671,08/08/2016,DDoS,Single Individuals,CC,US,,,4.0,United States,25.01
672,09/08/2016,DDoS,Government,CC,AU,,,34.0,Australia,0.95
674,09/08/2016,Unknown,Healthcare,CC,US,,,4.0,United States,25.01
675,10/08/2016,SQLi (via vBulletin vulnerability),Industry: Video Games,CC,US,,,4.0,United States,25.01
677,10/08/2016,Account Hijacking,Single Individuals,CC,US,,,4.0,United States,25.01
678,10/08/2016,Unknown,Government,CC,US,,,4.0,United States,25.01
680,11/08/2016,POS Malware,Industry: PoS Systems,CC,US,,,4.0,United States,25.01
681,11/08/2016,Bots,Social Network,CC,US,,,4.0,United States,25.01
682,11/08/2016,DDoS,Org: Sport,CC,AU,,,34.0,Australia,0.95
684,11/08/2016,Unknown,Government,CC,NL,,,19.0,Netherlands,1.92
685,12/08/2016,Account Hijacking,Org: Political Party,CC,US,,,4.0,United States,25.01
686,12/08/2016,Targeted Attack,Industry: Oil and Gas,CW,IR,,,11.0,Iran,4.78
688,12/08/2016,Unknown,Healthcare,CC,US,,,4.0,United States,25.01
689,13/08/2016,Account Hijacking,Single Individuals,CC,RU,,,1.0,Russia,58.39
690,14/08/2016,PoS Malware,Industry: Hotel and Hospitality,CC,US,,,4.0,United States,25.01
692,15/08/2016,Unknown,Government,CC,US,,,4.0,United States,25.01
693,15/08/2016,Account Hijacking,Single Individuals,CC,US,,,4.0,United States,25.01
695,15/08/2016,DDoS,Government,CC,US,,,4.0,United States,25.01
696,15/08/2016,Defacement,>1,CW,PK,,,44.0,Pakistan,0.51
697,16/08/2016,Account Hijacking,Industry: Manufacturing,CC,DE,,,18.0,Germany,2.17
698,16/08/2016,Account Hijacking,Government,CC,AU,,,34.0,Australia,0.95
700,16/08/2016,Unknown,Social network,CC,CA,,,25.0,Canada,1.34
702,17/08/2016,Unknown,Healthcare,CC,US,,,4.0,United States,25.01
703,18/08/2016,PoS Malware,Industry: Retail,CC,US,,,4.0,United States,25.01
704,18/08/2016,Targeted Attack,Org: Political Party,CE,US,,,4.0,United States,25.01
705,18/08/2016,vBulletin Vulnerability,Online Services,CC,DE,,,18.0,Germany,2.17
706,18/08/2016,Targeted Attack,Org: Non-Profit,CE,US,,,4.0,United States,25.01
707,18/08/2016,Unknown,Online Services,CC,US,,,4.0,United States,25.01
709,18/08/2016,Unknown,Road Sign,H,US,,,4.0,United States,25.01
711,20/08/2016,Account Hijacking,Single Individual,CC,US,,,4.0,United States,25.01
712,21/08/2016,Account Hijacking,Single Individual,H,US,,,4.0,United States,25.01
713,22/08/2016,SQLi,Industry: Video Games,CC,US,,,4.0,United States,25.01
714,22/08/2016,Targeted Attack,Single Individual,CC,TR,,,28.0,Turkey,1.22
715,22/08/2016,Unknown,Healthcare,CC,US,,,4.0,United States,25.01
716,23/08/2016,Unknown,Industry: Defence,CE,FR,,,29.0,France,1.17
717,23/08/2016,Undisclosed Vulnerability,Finance,CC,TH,,,32.0,Thailand,1.0
718,23/08/2016,DDoS,Industry: Video Games,CC,US,,,4.0,United States,25.01
719,23/08/2016,vBulletin Vulnerability,Online Forum,CC,US,,,4.0,United States,25.01
720,23/08/2016,Unknown,Industry: Engineering,CC,IN,,,10.0,India,6.13
721,24/08/2016,SQLi,Industry: Internet,CC,RU,,,1.0,Russia,58.39
722,24/08/2016,Targeted Attack,News,CE,US,,,4.0,United States,25.01
723,24/08/2016,Unknown,Single Individual,CC,US,,,4.0,United States,25.01
724,24/08/2016,Account Hijacking,Single Individual,CC,US,,,4.0,United States,25.01
725,24/08/2016,Unknown,Healthcare,CC,US,,,4.0,United States,25.01
727,24/08/2016,Unknown,Government,CC,US,,,4.0,United States,25.01
728,26/08/2016,Unknown,Industry: Online Services,CC,US,,,4.0,United States,25.01
732,26/08/2016,Targeted Attack,Industry: Oil,CW,IR,,,11.0,Iran,4.78
733,26/08/2016,PoS Malware,Industry: Hotel and Hospitality,CC,US,,,4.0,United States,25.01
734,26/08/2016,PoS Malware,Industry: Hotel and Hospitality,CC,US,,,4.0,United States,25.01
735,26/08/2016,Unknown,Government,CC,CA,,,25.0,Canada,1.34
736,27/08/2016,DoS,Government,H,IL,,,16.0,Israel,2.51
737,27/08/2016,Defacement,Finance,H,DE,,,18.0,Germany,2.17
740,29/08/2016,SQLi,Industry: Media,CC,US,,,4.0,United States,25.01
741,29/08/2016,Targeted Attack,Org: Think Tank,CE,US,,,4.0,United States,25.01
742,29/08/2016,Targeted Attack,Government,CE,AU,,,34.0,Australia,0.95
743,29/08/2016,Malicious Script Injection,Industry: Restaurant,CC,US,,,4.0,United States,25.01
745,30/08/2016,Targeted Attack,Government,CC,US,,,4.0,United States,25.01
746,30/08/2016,Unknown,Online Services,CC,US,,,4.0,United States,25.01
748,30/08/2016,Account Hijacking,Single Individual,CC,US,,,4.0,United States,25.01
749,31/08/2016,Unspecified Bug,Industry: Software,CC,US,,P,4.0,United States,25.01
750,31/08/2016,DDoS,Industry: Video Games,CC,US,,P,4.0,United States,25.01
751,31/08/2016,Unknown,Industry: E-Commerce,CC,US,,P,4.0,United States,25.01
753,31/08/2016,Unknown,Accounting Firm,CC,US,,P,4.0,United States,25.01
754,31/08/2016,Unknown,Healthcare,CC,US,,P,4.0,United States,25.01
757,01/09/2016,Unknown,Bitcoin Exchange,CC,US,,,4.0,United States,25.01
758,01/09/2016,Unknown,Online Forum,CC,US,,,4.0,United States,25.01
759,01/09/2016,Unknown,Education,CC,US,,,4.0,United States,25.01
760,01/09/2016,Account Hijacking,Org: Software,CC,US,,,4.0,United States,25.01
761,01/09/2016,Defacement,Government,H,AF,,,56.0,Afghanistan,0.35
762,01/09/2016,SQLi,Online Forum,CC,DE,,,18.0,Germany,2.17
763,01/09/2016,Unknown,Org: Non-Profit,CC,US,,,4.0,United States,25.01
765,02/09/2016,DDoS,Industry: Hosting Provider,CC,US,,,4.0,United States,25.01
766,02/09/2016,Malware,Industry: Hotel and Hospitality,CC,US,,,4.0,United States,25.01
767,02/09/2016,Unknown,Government,H,AM,,,52.0,Armenia,0.41
768,02/09/2016,Unknown,Industry: Software,CC,CA,,,25.0,Canada,1.34
769,03/09/2016,Account Hijacking,News,CC,US,,,4.0,United States,25.01
770,03/09/2016,Unknown Vulnerability,Social Media,CC,US,,,4.0,United States,25.01
771,03/09/2016,Account Hijacking,Single Individuals,H,UA,,,2.0,Ukraine,36.44
772,05/09/2016,Unknown,Adult Site,CC,US,,,4.0,United States,25.01
773,06/09/2016,Unknown Vulnerability,Industry: Internet Services,CC,RU,,,1.0,Russia,58.39
774,06/09/2016,Account Hijacking,Education,CC,US,,,4.0,United States,25.01
775,07/09/2016,DDoS,Org: Non-Profit,CW,US,,,4.0,United States,25.01
777,07/09/2016,PoS Malware,Industry: Hotel and Hospitality,CC,US,,,4.0,United States,25.01
778,08/09/2016,Unknown,News,CC,US,,,4.0,United States,25.01
779,08/09/2016,Unknown Vulnerability,DDoS-for-hire,CC,IL,,,16.0,Israel,2.51
780,08/09/2016,Unknown,Industry: ISP,CC,IT,,,35.0,Italy,0.8
782,09/09/2016,DDoS,News,CC,US,,,4.0,United States,25.01
784,09/09/2016,Unknown,Government,CC,NL,,,19.0,Netherlands,1.92
785,10/09/2016,Unknown,Industry: Software,CC,RU,,,1.0,Russia,58.39
786,11/09/2016,Defacement,Org: Housing,CC,US,,,4.0,United States,25.01
788,13/09/2016,Unknown,Pay-per-click,CC,US,,,4.0,United States,25.01
790,14/09/2016,Unknown,Healthcare,CC,US,,,4.0,United States,25.01
791,14/09/2016,Account Hijacking,Online Forum,CC,US,,,4.0,United States,25.01
792,15/09/2016,Defacement,Org: Non-Profit,H,US,,,4.0,United States,25.01
793,16/09/2016,Account Hijacking,Industry: Financial Services,CC,US,,,4.0,United States,25.01
794,18/09/2016,DDoS,Industry: Video Games,CC,US,,,4.0,United States,25.01
795,19/09/2016,FTP Vulnerability,Government,CC,US,,,4.0,United States,25.01
796,19/09/2016,Unknown,Healthcare,H,IT,,,35.0,Italy,0.8
797,19/09/2016,Unknown,Healthcare,CC,US,,,4.0,United States,25.01
799,20/09/2016,Malicious JS injection,Industry: E-Commerce,CC,US,,,4.0,United States,25.01
800,20/09/2016,SQLi,Industry: PoS Software,CC,AU,,,34.0,Australia,0.95
801,22/09/2016,Unknown,Industry: internet Services,CC,US,,,4.0,United States,25.01
804,22/09/2016,Account Hijacking,Single Individuals,CC,US,,,4.0,United States,25.01
805,22/09/2016,DDoS,Industry: Hosting,CC,FR,,,29.0,France,1.17
807,22/09/2016,Unknown,Org: Professional Order,CC,US,,,4.0,United States,25.01
808,23/09/2016,Unknown,Industry: Mobile Telco,CW,AF,,,56.0,Afghanistan,0.35
810,23/09/2016,Unknown,Org: Political Party,CC,US,,,4.0,United States,25.01
811,23/09/2016,Unknown,Industry: Software,CC,US,,,4.0,United States,25.01
812,23/09/2016,Unknown,Industry: E-Commerce,CC,US,,,4.0,United States,25.01
813,25/09/2016,Unknown,Government,CW,AZ,,,87.0,Azerbaijan,0.13
815,26/09/2016,SQLi,Social Network,CC,US,,,4.0,United States,25.01
817,27/09/2016,RDP Vulnerability,Industry: Financial Services,CC,US,,,4.0,United States,25.01
818,27/09/2016,SEO Poisoning,Education,CC,US,,,4.0,United States,25.01
819,29/09/2016,DDoS,News,CC,US,,,4.0,United States,25.01
